"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","UNITS"
50000152,IT,201838,29017.0
50000152,IT,201839,30507.0
50000152,IT,201840,24137.0
50000152,IT,201841,28604.0
50000152,IT,201842,42388.0
50000152,IT,201843,37235.0
50000152,IT,201844,33596.0
50000152,IT,201845,48728.0
50000152,IT,201846,73192.0
50000152,IT,201847,46021.0
50000152,IT,201848,42993.0
50000152,IT,201849,46667.0
50000152,IT,201850,47958.0
50000152,IT,201851,38450.0
50000152,IT,201852,35012.0
50000152,IT,201901,33290.0
50000152,IT,201902,27610.0
50000152,IT,201903,24416.0
50000152,IT,201904,25582.0
50000152,IT,201905,27690.0
50000152,IT,201906,28346.0
50000152,IT,201907,33938.0
50000152,IT,201908,33699.0
50000152,IT,201909,32903.0
50000152,IT,201910,34345.0
50000152,IT,201911,33895.0
50000152,IT,201912,34509.0
50000152,IT,201913,30885.0
50000152,IT,201914,28314.0
50000152,IT,201915,30841.0
50000152,IT,201916,30918.0
50000152,IT,201917,32441.0
50000152,IT,201918,27629.0
50000152,IT,201919,27085.0
50000152,IT,201920,26956.0
50000152,IT,201921,23521.0
50000152,IT,201922,32297.0
50000152,IT,201923,66205.0
50000152,IT,201924,64320.0
50000152,IT,201925,43484.0
50000152,IT,201926,40756.0
50000152,IT,201927,35763.0
50000152,IT,201928,35470.0
50000152,IT,201929,31760.0
50000152,IT,201930,27365.0
50000152,IT,201931,30275.0
50000152,IT,201932,31117.0
50000152,IT,201933,31480.0
50000152,IT,201934,31975.0
50000152,IT,201935,33580.0
50000152,IT,201936,28546.0
50000152,IT,201937,26466.0
50000152,IT,201938,28243.0
50000152,IT,201939,33400.0
50000152,IT,201940,23828.0
50000152,IT,201941,25875.0
50000152,IT,201942,24796.0
50000152,IT,201943,57719.0
50000152,IT,201944,40980.0
50000152,IT,201945,42160.0
50000152,IT,201946,64301.0
50000152,IT,201947,56637.0
50000152,IT,201948,47508.0
50000152,IT,201949,38300.0
50000152,IT,201950,37685.0
50000152,IT,201951,40446.0
50000152,IT,201952,38704.0
50000152,IT,202001,34272.0
50000152,IT,202002,34219.0
50000152,IT,202003,24830.0
50000152,IT,202004,14113.0
50000152,IT,202005,8599.0
50000152,IT,202006,1557.0
50000152,IT,202016,6230.0
50000152,IT,202017,8718.0
50000152,IT,202018,11703.0
50000152,IT,202019,13086.0
50000152,IT,202020,12415.0
50000152,IT,202021,15931.0
50000152,IT,202022,21013.0
50000152,IT,202023,25791.0
50000152,IT,202024,27558.0
50000152,IT,202025,31507.0
50000152,IT,202026,40632.0
50000152,IT,202027,45324.0
50000152,IT,202028,36854.0
50000152,IT,202029,31071.0
50000152,IT,202030,26810.0
50000152,IT,202031,25356.0
50000152,IT,202032,23869.0
50000152,IT,202033,23447.0
50000152,IT,202034,23506.0
50000152,IT,202035,19517.0
50000152,IT,202036,18974.0
50000152,IT,202037,16607.0
50000152,IT,202038,14429.0
50000152,IT,202039,11787.0
50000152,IT,202040,8683.0
50000152,IT,202041,5398.0
50000152,IT,202042,6407.0
50000152,IT,202043,11080.0
50000152,IT,202044,11405.0
50000152,IT,202045,20237.0
50000152,IT,202046,37746.0
50000152,IT,202047,28114.0
50000152,IT,202048,8949.0
50000152,IT,202049,16151.0
50000152,IT,202050,19604.0
50000152,IT,202051,12925.0
50000152,IT,202052,18557.0
50000152,IT,202101,21017.0
50000152,IT,202102,20797.0
50000152,IT,202103,19825.0
50000152,IT,202104,14339.0
50000152,IT,202105,9879.0
50000152,IT,202106,7430.0
50000152,IT,202107,2534.0
50000152,IT,202108,1574.0
50000152,IT,202109,2537.0
50000152,IT,202110,2780.0
50000152,IT,202111,10141.0
50000152,IT,202112,14168.0
50000152,IT,202113,15211.0
50000152,IT,202114,18525.0
50000152,IT,202115,16936.0
50000152,IT,202116,23732.0
50000152,IT,202117,32336.0
50000152,IT,202118,34495.0
50000152,IT,202119,24835.0
50000152,IT,202120,25207.0
50000152,IT,202121,25971.0
50000152,IT,202122,33234.0
50000152,IT,202123,50722.0
50000152,IT,202124,51659.0
50000152,IT,202125,49210.0
50000152,IT,202126,44082.0
50000152,IT,202127,40882.0
50000152,IT,202128,36842.0
50000152,IT,202129,35661.0
50000152,IT,202130,32555.0
50000152,IT,202131,30668.0
50000152,IT,202132,41538.0
50000152,IT,202133,37493.0
50000152,IT,202134,30473.0
50000152,IT,202135,28719.0
50000152,IT,202136,25857.0
50000152,IT,202137,27557.0
50000152,IT,202138,27933.0
50000152,IT,202139,30519.0
50000152,IT,202140,31400.0
50000152,IT,202141,33782.0
50000152,IT,202142,32455.0
50000152,IT,202143,41386.0
50000152,IT,202144,39939.0
50000152,IT,202145,49697.0
50000152,IT,202146,52381.0
50000152,IT,202147,61387.0
50000152,IT,202148,31485.0
50000152,IT,202149,47271.0
50000152,IT,202150,29606.0
50000152,IT,202151,29335.0
50000152,IT,202152,29338.0
50000152,IT,202201,23975.0
50000152,IT,202202,27103.0
50000152,IT,202203,31305.0
50000152,IT,202204,27058.0
50000152,IT,202205,30222.0
50000152,IT,202206,23874.0
50000152,IT,202207,20009.0
50000152,IT,202208,20490.0
50000152,IT,202209,24078.0
50000152,IT,202210,28862.0
50000152,IT,202211,32326.0
50000152,IT,202212,31299.0
50000152,IT,202213,30376.0
50000152,IT,202214,29621.0
50000152,IT,202215,28299.0
50000152,IT,202216,26481.0
50000152,IT,202217,33235.0
50000152,IT,202218,41138.0
50000152,IT,202219,32222.0
50000152,IT,202220,27959.0
50000152,IT,202221,32362.0
50000152,IT,202222,36454.0
50000152,IT,202223,49543.0
50000152,IT,202224,52119.0
50000152,IT,202225,44102.0
50000152,IT,202226,43855.0
50000152,IT,202227,38017.0
50000152,IT,202228,39220.0
50000152,IT,202229,35707.0
50000152,IT,202230,29946.0
50000152,IT,202231,30273.0
50000152,IT,202232,36596.0
50000152,IT,202233,33422.0
50000152,IT,202234,29502.0
50000152,IT,202235,31244.0
50000152,IT,202236,32441.0
50000152,IT,202237,34684.0
50000152,IT,202238,31992.0
50000152,IT,202239,39747.0
50000152,IT,202240,49544.0
50000152,IT,202241,35441.0
50000152,IT,202242,39220.0
50000152,IT,202243,50586.0
50000152,IT,202244,44542.0
50000152,IT,202245,66123.0
50000152,IT,202246,75749.0
50000152,IT,202247,103210.0
50000152,IT,202248,56020.0
50000152,IT,202249,65674.0
50000152,IT,202250,48287.0
50000152,IT,202251,47475.0
50000152,IT,202252,46918.0
50000152,IT,202301,31671.0
50000152,IT,202302,30998.0
50000152,IT,202303,35691.0
50000152,IT,202304,39169.0
50000152,IT,202305,35273.0
50000152,IT,202306,33119.0
50000152,IT,202307,31933.0
50000152,IT,202308,33289.0
50000152,IT,202309,35016.0
50000152,IT,202310,47007.0
50000152,IT,202311,45224.0
50000152,IT,202312,43383.0
50000152,IT,202313,54508.0
50000152,IT,202314,51841.0
50000152,IT,202315,51877.0
50000152,IT,202316,46008.0
50000152,IT,202317,40477.0
50000152,IT,202318,43802.0
50000152,IT,202319,38849.0
50000152,IT,202320,38457.0
50000152,IT,202321,38803.0
50000152,IT,202322,44215.0
50000152,IT,202323,54488.0
50000152,IT,202324,62267.0
50000152,IT,202325,64977.0
50000152,IT,202326,72380.0
50000152,IT,202327,64210.0
50000152,IT,202328,61835.0
50000152,IT,202329,51653.0
50000152,IT,202330,45002.0
50000152,IT,202331,48725.0
50000152,IT,202332,50490.0
50000152,IT,202333,46508.0
50000152,IT,202334,44628.0
50000152,IT,202335,43688.0
50000152,IT,202336,51844.0
50000152,IT,202337,54506.0
50000152,IT,202338,45944.0
50000152,IT,202339,43838.0
50000152,IT,202340,50263.0
50000152,IT,202341,38932.0
50000152,IT,202342,44448.0
50000152,IT,202343,75464.0
50000152,IT,202344,64874.0
50000152,IT,202345,92356.0
50000152,IT,202346,113767.0
50000152,IT,202347,159572.0
50000152,IT,202348,70728.0
50000152,IT,202349,76079.0
50000152,IT,202350,75258.0
50000152,IT,202351,74015.0
50000152,IT,202352,69368.0
50000152,IT,202353,56521.0
50000152,IT,202401,44491.0
50000152,IT,202402,51798.0
50000152,IT,202403,41007.0
50000152,IT,202404,40331.0
50000152,IT,202405,39929.0
50000152,IT,202406,44855.0
50000152,IT,202407,46704.0
50000152,IT,202408,52831.0
50000152,IT,202409,46966.0
50000152,IT,202410,55191.0
50000152,IT,202411,21263.0
50000152,PT,202231,1111.0
50000152,PT,202232,3408.0
50000152,PT,202233,2276.0
50000152,PT,202234,1348.0
50000152,PT,202235,1362.0
50000152,PT,202236,1413.0
50000152,PT,202237,1240.0
50000152,PT,202238,1071.0
50000152,PT,202239,1339.0
50000152,PT,202240,1506.0
50000152,PT,202241,920.0
50000152,PT,202242,1071.0
50000152,PT,202243,1722.0
50000152,PT,202244,1481.0
50000152,PT,202245,2089.0
50000152,PT,202246,2557.0
50000152,PT,202247,3893.0
50000152,PT,202248,2637.0
50000152,PT,202249,1480.0
50000152,PT,202250,973.0
50000152,PT,202251,916.0
50000152,PT,202252,1012.0
50000152,PT,202301,745.0
50000152,PT,202302,788.0
50000152,PT,202303,853.0
50000152,PT,202304,930.0
50000152,PT,202305,877.0
50000152,PT,202306,907.0
50000152,PT,202307,681.0
50000152,PT,202308,662.0
50000152,PT,202309,899.0
50000152,PT,202310,1202.0
50000152,PT,202311,995.0
50000152,PT,202312,755.0
50000152,PT,202313,884.0
50000152,PT,202314,1403.0
50000152,PT,202315,1096.0
50000152,PT,202316,787.0
50000152,PT,202317,795.0
50000152,PT,202318,944.0
50000152,PT,202319,901.0
50000152,PT,202320,732.0
50000152,PT,202321,765.0
50000152,PT,202322,1167.0
50000152,PT,202323,1504.0
50000152,PT,202324,1325.0
50000152,PT,202325,1370.0
50000152,PT,202326,1903.0
50000152,PT,202327,2035.0
50000152,PT,202328,2112.0
50000152,PT,202329,2071.0
50000152,PT,202330,1341.0
50000152,PT,202331,1322.0
50000152,PT,202332,1035.0
50000152,PT,202333,1137.0
50000152,PT,202334,833.0
50000152,PT,202335,912.0
50000152,PT,202336,1486.0
50000152,PT,202337,1239.0
50000152,PT,202338,980.0
50000152,PT,202339,983.0
50000152,PT,202340,1218.0
50000152,PT,202341,1235.0
50000152,PT,202342,1133.0
50000152,PT,202343,1898.0
50000152,PT,202344,2084.0
50000152,PT,202345,2581.0
50000152,PT,202346,2713.0
50000152,PT,202347,3944.0
50000152,PT,202348,2867.0
50000152,PT,202349,1687.0
50000152,PT,202350,1322.0
50000152,PT,202351,1175.0
50000152,PT,202352,1746.0
50000152,PT,202353,1623.0
50000152,PT,202401,1316.0
50000152,PT,202402,1541.0
50000152,PT,202403,872.0
50000152,PT,202404,1025.0
50000152,PT,202405,1310.0
50000152,PT,202406,863.0
50000152,PT,202407,1146.0
50000152,PT,202408,1788.0
50000152,PT,202409,1401.0
50000152,PT,202410,1129.0
50000152,PT,202411,538.0
50000183,CA,201749,1577.0
50000183,CA,201750,917.0
50000183,CA,201751,866.56
50000183,CA,201752,1164.0
50000183,CA,201753,572.0
50000183,CA,201801,684.0
50000183,CA,201802,466.0
50000183,CA,201803,593.0
50000183,CA,201804,608.0
50000183,CA,201805,575.0
50000183,CA,201806,583.0
50000183,CA,201807,499.0
50000183,CA,201808,502.0
50000183,CA,201809,576.0
50000183,CA,201810,587.0
50000183,CA,201811,521.0
50000183,CA,201812,859.8399999999999
50000183,CA,201813,535.0
50000183,CA,201814,609.0
50000183,CA,201815,605.0
50000183,CA,201816,735.0
50000183,CA,201817,990.0
50000183,CA,201818,1030.0
50000183,CA,201819,1311.0
50000183,CA,201820,1548.0
50000183,CA,201821,1664.0
50000183,CA,201822,1130.0
50000183,CA,201823,1421.0
50000183,CA,201824,1406.0
50000183,CA,201825,1606.0
50000183,CA,201826,1482.0
50000183,CA,201827,1587.0
50000183,CA,201828,1515.0
50000183,CA,201829,1626.0
50000183,CA,201830,1287.0
50000183,CA,201831,935.0
50000183,CA,201832,897.0
50000183,CA,201833,906.0
50000183,CA,201834,812.0
50000183,CA,201835,815.0
50000183,CA,201836,646.0
50000183,CA,201837,850.0
50000183,CA,201838,804.0
50000183,CA,201839,803.0
50000183,CA,201840,671.0
50000183,CA,201841,539.0
50000183,CA,201842,427.0
50000183,CA,201843,764.0
50000183,CA,201844,712.0
50000183,CA,201845,749.0
50000183,CA,201846,1028.0
50000183,CA,201847,1164.0
50000183,CA,201848,1383.0
50000183,CA,201849,1407.0
50000183,CA,201850,1175.0
50000183,CA,201851,576.0
50000183,CA,201852,497.0
50000183,CA,201901,806.0
50000183,CA,201902,857.0
50000183,CA,201903,1057.0
50000183,CA,201904,837.0
50000183,CA,201905,1001.0
50000183,CA,201906,779.0
50000183,CA,201907,862.0
50000183,CA,201908,914.0
50000183,CA,201909,659.0
50000183,CA,201910,646.0
50000183,CA,201911,797.0
50000183,CA,201912,731.0
50000183,CA,201913,653.0
50000183,CA,201914,539.0
50000183,CA,201915,582.0
50000183,CA,201916,790.0
50000183,CA,201917,831.0
50000183,CA,201918,949.0
50000183,CA,201919,1320.0
50000183,CA,201920,1207.0
50000183,CA,201921,1772.0
50000183,CA,201922,1162.0
50000183,CA,201923,1167.0
50000183,CA,201924,1279.0
50000183,CA,201925,1478.0
50000183,CA,201926,1499.0
50000183,CA,201927,1299.0
50000183,CA,201928,1345.0
50000183,CA,201929,1422.0
50000183,CA,201930,1505.0
50000183,CA,201931,990.0
50000183,CA,201932,813.0
50000183,CA,201933,918.0
50000183,CA,201934,863.0
50000183,CA,201935,662.0
50000183,CA,201936,754.0
50000183,CA,201937,800.0
50000183,CA,201938,767.0
50000183,CA,201939,704.0
50000183,CA,201940,476.0
50000183,CA,201941,667.0
50000183,CA,201942,652.0
50000183,CA,201943,626.0
50000183,CA,201944,534.0
50000183,CA,201945,885.0
50000183,CA,201946,1072.0
50000183,CA,201947,1252.0
50000183,CA,201948,1614.0
50000183,CA,201949,1238.0
50000183,CA,201950,676.0
50000183,CA,201951,648.0
50000183,CA,201952,623.0
50000183,CA,202001,787.0
50000183,CA,202002,912.0
50000183,CA,202003,919.0
50000183,CA,202004,694.0
50000183,CA,202005,786.0
50000183,CA,202006,561.0
50000183,CA,202007,563.0
50000183,CA,202008,1.0
50000183,CA,202009,1.0
50000183,CA,202010,1.0
50000183,CA,202011,1.0
50000183,CA,202012,1.0
50000183,CA,202013,1.0
50000183,CA,202014,1.0
50000183,CA,202015,1.0
50000183,CA,202016,1.0
50000183,CA,202017,1.0
50000183,CA,202018,1.0
50000183,CA,202019,1.0
50000183,CA,202020,1.0
50000183,CA,202021,1.0
50000183,CA,202022,95.80000000000001
50000183,CA,202024,170.0
50000183,CA,202025,171.0
50000183,CA,202026,167.0
50000183,CA,202027,143.0
50000183,CA,202028,134.0
50000183,CA,202029,140.0
50000183,CA,202030,131.0
50000183,CA,202031,132.0
50000183,CA,202032,90.8
50000183,CA,202033,88.0
50000183,CA,202034,170.0
50000183,CA,202035,121.0
50000183,CA,202036,161.0
50000183,CA,202037,137.0
50000183,CA,202038,115.0
50000183,CA,202039,100.0
50000183,CA,202040,83.0
50000183,CA,202041,115.0
50000183,CA,202042,83.0
50000183,CA,202043,209.0
50000183,CA,202044,196.0
50000183,CA,202045,238.0
50000183,CA,202046,392.0
50000183,CA,202047,399.0
50000183,CA,202048,269.0
50000183,CA,202049,343.0
50000183,CA,202050,270.0
50000183,CA,202051,126.0
50000183,CA,202052,103.0
50000183,CA,202101,74.0
50000183,CA,202102,61.0
50000183,CA,202103,51.0
50000183,CA,202104,80.0
50000183,CA,202105,87.0
50000183,CA,202106,123.0
50000183,CA,202107,86.0
50000183,CA,202108,50.0
50000183,CA,202109,99.0
50000183,CA,202110,77.0
50000183,CA,202111,54.0
50000183,CA,202112,80.0
50000183,CA,202113,106.0
50000183,CA,202114,145.0
50000183,CA,202115,123.0
50000183,CA,202116,127.0
50000183,CA,202117,188.0
50000183,CA,202118,204.0
50000183,CA,202119,207.0
50000183,CA,202120,163.0
50000183,CA,202121,233.0
50000183,CA,202122,411.0
50000183,CA,202123,329.0
50000183,CA,202124,293.0
50000183,CA,202125,314.0
50000183,CA,202126,257.0
50000183,CA,202127,419.0
50000183,CA,202128,417.0
50000183,CA,202129,389.0
50000183,CA,202130,347.0
50000183,CA,202131,225.0
50000183,CA,202132,128.0
50000183,CA,202133,156.0
50000183,CA,202134,281.0
50000183,CA,202135,259.0
50000183,CA,202136,211.0
50000183,CA,202137,239.0
50000183,CA,202138,194.0
50000183,CA,202139,259.0
50000183,CA,202140,349.0
50000183,CA,202141,294.0
50000183,CA,202142,237.0
50000183,CA,202143,264.0
50000183,CA,202144,194.0
50000183,CA,202145,274.0
50000183,CA,202146,321.0
50000183,CA,202147,553.0
50000183,CA,202148,442.0
50000183,CA,202149,217.0
50000183,CA,202150,140.0
50000183,CA,202151,205.0
50000183,CA,202152,260.0
50000183,CA,202201,276.0
50000183,CA,202202,346.0
50000183,CA,202203,464.0
50000183,CA,202204,546.0
50000183,CA,202205,618.0
50000183,CA,202206,507.0
50000183,CA,202207,486.0
50000183,CA,202208,374.0
50000183,CA,202209,456.0
50000183,CA,202210,371.0
50000183,CA,202211,398.0
50000183,CA,202212,415.0
50000183,CA,202213,391.0
50000183,CA,202214,463.0
50000183,CA,202215,606.0
50000183,CA,202216,619.0
50000183,CA,202217,685.0
50000183,CA,202218,589.0
50000183,CA,202219,578.0
50000183,CA,202220,826.0
50000183,CA,202221,858.0
50000183,CA,202222,1154.0
50000183,CA,202223,1085.0
50000183,CA,202224,1036.0
50000183,CA,202225,855.0
50000183,CA,202226,1112.0
50000183,CA,202227,1035.0
50000183,CA,202228,1065.0
50000183,CA,202229,835.0
50000183,CA,202230,970.0
50000183,CA,202231,919.0
50000183,CA,202232,669.0
50000183,CA,202233,490.0
50000183,CA,202234,339.0
50000183,CA,202235,495.0
50000183,CA,202236,473.0
50000183,CA,202237,573.0
50000183,CA,202238,411.0
50000183,CA,202239,858.0
50000183,CA,202240,1068.0
50000183,CA,202241,949.0
50000183,CA,202242,973.0
50000183,CA,202243,805.0
50000183,CA,202244,821.0
50000183,CA,202245,847.0
50000183,CA,202246,1087.0
50000183,CA,202247,1700.0
50000183,CA,202248,1576.0
50000183,CA,202249,1508.0
50000183,CA,202250,1050.0
50000183,CA,202251,840.0
50000183,CA,202252,881.0
50000183,CA,202301,949.0
50000183,CA,202302,1054.0
50000183,CA,202303,1224.0
50000183,CA,202304,1148.0
50000183,CA,202305,1206.0
50000183,CA,202306,1009.0
50000183,CA,202307,708.0
50000183,CA,202308,802.0
50000183,CA,202309,959.0
50000183,CA,202310,1158.0
50000183,CA,202311,1074.0
50000183,CA,202312,933.0
50000183,CA,202313,1015.0
50000183,CA,202314,1182.0
50000183,CA,202315,1074.0
50000183,CA,202316,956.0
50000183,CA,202317,1136.0
50000183,CA,202318,1145.0
50000183,CA,202319,1150.0
50000183,CA,202320,1167.0
50000183,CA,202321,1457.0
50000183,CA,202322,1396.0
50000183,CA,202323,1501.0
50000183,CA,202324,1878.0
50000183,CA,202325,1881.0
50000183,CA,202326,1907.0
50000183,CA,202327,1587.0
50000183,CA,202328,1878.0
50000183,CA,202329,2061.0
50000183,CA,202330,1749.0
50000183,CA,202331,1716.0
50000183,CA,202332,722.0
50000183,CA,202333,1217.0
50000183,CA,202334,1214.0
50000183,CA,202335,1415.0
50000183,CA,202336,1538.0
50000183,CA,202337,1306.0
50000183,CA,202338,1301.0
50000183,CA,202339,1223.0
50000183,CA,202340,1395.0
50000183,CA,202341,1147.0
50000183,CA,202342,930.0
50000183,CA,202343,1013.0
50000183,CA,202344,1174.0
50000183,CA,202345,1528.0
50000183,CA,202346,1691.0
50000183,CA,202347,2007.0
50000183,CA,202348,2035.0
50000183,CA,202349,2170.0
50000183,CA,202350,1471.0
50000183,CA,202351,1200.0
50000183,CA,202352,1219.0
50000183,CA,202353,1365.0
50000183,CA,202401,1199.0
50000183,CA,202402,1359.0
50000183,CA,202403,1738.0
50000183,CA,202404,1459.0
50000183,CA,202405,1450.0
50000183,CA,202406,1014.0
50000183,CA,202407,1055.0
50000183,CA,202408,1292.0
50000183,CA,202409,1152.0
50000231,KR,201749,2149.0
50000231,KR,201750,2057.0
50000231,KR,201751,3511.12
50000231,KR,201752,5719.0
50000231,KR,201753,2358.0
50000231,KR,201801,1562.0
50000231,KR,201802,1900.0
50000231,KR,201803,1611.0
50000231,KR,201804,1803.0
50000231,KR,201805,1950.0
50000231,KR,201806,1985.0
50000231,KR,201807,1905.0
50000231,KR,201808,1916.0
50000231,KR,201809,2117.0
50000231,KR,201810,2132.0
50000231,KR,201811,2189.0
50000231,KR,201812,2188.0
50000231,KR,201813,2254.0
50000231,KR,201814,2113.0
50000231,KR,201815,2240.0
50000231,KR,201816,2119.0
50000231,KR,201817,2616.0
50000231,KR,201818,3343.0
50000231,KR,201819,3138.0
50000231,KR,201820,2940.0
50000231,KR,201821,3377.0
50000231,KR,201822,2800.0
50000231,KR,201823,2512.0
50000231,KR,201824,2366.0
50000231,KR,201825,2601.0
50000231,KR,201826,2536.0
50000231,KR,201827,2311.0
50000231,KR,201828,2450.0
50000231,KR,201829,2531.0
50000231,KR,201830,2631.0
50000231,KR,201831,2363.0
50000231,KR,201832,2396.0
50000231,KR,201833,2484.0
50000231,KR,201834,2285.0
50000231,KR,201835,2352.0
50000231,KR,201836,2440.0
50000231,KR,201837,6682.0
50000231,KR,201838,2502.0
50000231,KR,201839,2426.0
50000231,KR,201840,2621.0
50000231,KR,201841,2466.0
50000231,KR,201842,2177.0
50000231,KR,201843,2578.0
50000231,KR,201844,2321.0
50000231,KR,201845,2339.0
50000231,KR,201846,2489.0
50000231,KR,201847,2847.0
50000231,KR,201848,2788.0
50000231,KR,201849,3308.0
50000231,KR,201850,3170.0
50000231,KR,201851,3089.0
50000231,KR,201852,3208.0
50000231,KR,201901,2624.0
50000231,KR,201902,2449.0
50000231,KR,201903,2529.0
50000231,KR,201904,2576.0
50000231,KR,201905,2073.0
50000231,KR,201906,2181.0
50000231,KR,201907,2384.0
50000231,KR,201908,2178.0
50000231,KR,201909,2154.0
50000231,KR,201910,2284.0
50000231,KR,201911,2466.0
50000231,KR,201912,2157.0
50000231,KR,201913,2622.0
50000231,KR,201914,2142.0
50000231,KR,201915,2131.0
50000231,KR,201916,2218.0
50000231,KR,201917,2112.0
50000231,KR,201918,2244.0
50000231,KR,201919,2522.0
50000231,KR,201920,37927.0
50000231,KR,201921,3405.0
50000231,KR,201922,2208.0
50000231,KR,201923,1869.0
50000231,KR,201924,1882.0
50000231,KR,201925,1868.0
50000231,KR,201926,2219.0
50000231,KR,201927,2248.0
50000231,KR,201928,2271.0
50000231,KR,201929,2016.0
50000231,KR,201930,2229.0
50000231,KR,201931,2055.0
50000231,KR,201932,2485.0
50000231,KR,201933,2214.0
50000231,KR,201934,2339.0
50000231,KR,201935,2094.0
50000231,KR,201936,2104.0
50000231,KR,201937,2100.0
50000231,KR,201938,2024.0
50000231,KR,201939,1849.0
50000231,KR,201940,2147.0
50000231,KR,201941,2422.0
50000231,KR,201942,2812.0
50000231,KR,201943,2656.0
50000231,KR,201944,2389.0
50000231,KR,201945,2172.0
50000231,KR,201946,3058.0
50000231,KR,201947,2570.0
50000231,KR,201948,2103.0
50000231,KR,201949,1789.0
50000231,KR,201950,1859.0
50000231,KR,201951,1888.0
50000231,KR,201952,1494.0
50000231,KR,202001,1063.0
50000231,KR,202002,1143.0
50000231,KR,202003,1150.0
50000231,KR,202004,1041.0
50000231,KR,202005,557.0
50000231,KR,202006,278.0
50000231,KR,202007,158.0
50000231,KR,202008,72.0
50000231,KR,202009,53.0
50000231,KR,202010,27.0
50000231,KR,202011,23.0
50000231,KR,202012,19.0
50000231,KR,202013,59.0
50000231,KR,202014,7.0
50000231,KR,202015,55.0
50000231,KR,202016,88.0
50000231,KR,202018,66.0
50000231,KR,202019,93.0
50000231,KR,202020,78.0
50000231,KR,202021,442.0
50000231,KR,202022,145.0
50000231,KR,202023,139.0
50000231,KR,202024,103.0
50000231,KR,202025,221.0
50000231,KR,202026,265.0
50000231,KR,202027,352.0
50000231,KR,202028,551.0
50000231,KR,202029,299.0
50000231,KR,202030,134.0
50000274,HK,201749,0.0
50000274,HK,201750,0.0
50000274,HK,201751,0.0
50000274,HK,201752,0.0
50000274,HK,201827,356.75
50000274,HK,201828,356.75
50000274,HK,201829,356.75
50000274,HK,201830,356.75
50000274,HK,201831,263.6000000000001
50000274,HK,201832,263.6
50000274,HK,201833,263.6
50000274,HK,201834,263.6
50000274,HK,201835,263.6
50000274,HK,201836,321.0
50000274,HK,201837,321.0
50000274,HK,201838,321.0
50000274,HK,201839,321.0
50000274,HK,201840,330.5
50000274,HK,201841,330.5
50000274,HK,201842,330.5
50000274,HK,201843,330.5
50000274,HK,201844,304.19999999999993
50000274,HK,201845,304.1999999999999
50000274,HK,201846,304.19999999999993
50000274,HK,201847,304.19999999999993
50000274,HK,201848,304.2
50000274,HK,201849,562.0
50000274,HK,201850,562.0
50000274,HK,201851,562.0
50000274,HK,201852,562.0
50000274,HK,201901,179.75
50000274,HK,201902,179.75
50000274,HK,201903,179.75
50000274,HK,201904,358.75
50000274,HK,201905,172.20000000000005
50000274,HK,201906,172.20000000000002
50000274,HK,201907,172.20000000000002
50000274,HK,201908,172.20000000000002
50000274,HK,201909,172.20000000000002
50000274,HK,201910,235.24999999999991
50000274,HK,201911,235.24999999999991
50000274,HK,201912,235.24999999999991
50000274,HK,201913,235.24999999999997
50000274,HK,201914,343.9999999999997
50000274,HK,201915,344.00000000000006
50000274,HK,201916,344.00000000000006
50000274,HK,201917,344.0
50000274,HK,201918,527.0
50000274,HK,201919,527.0
50000274,HK,201920,527.0
50000274,HK,201921,526.9999999999999
50000274,HK,201922,526.9999999999995
50000274,HK,201923,270.0
50000274,HK,201924,270.00000000000006
50000274,HK,201925,270.00000000000006
50000274,HK,201926,270.0
50000274,HK,201927,204.00000000000006
50000274,HK,201928,204.0
50000274,HK,201929,204.00000000000003
50000274,HK,201930,203.99999999999997
50000274,HK,201931,163.6
50000274,HK,201932,163.6
50000274,HK,201933,163.6
50000274,HK,201934,163.59999999999994
50000274,HK,201935,163.59999999999994
50000274,HK,201936,73.5
50000274,HK,201937,73.49999999999999
50000274,HK,201938,73.50000000000001
50000274,HK,201939,73.50000000000001
50000274,HK,201940,343.99999999999955
50000274,HK,201944,293.39999999999975
50000274,HK,201945,293.3999999999999
50000274,HK,201946,293.39999999999975
50000274,HK,201947,293.3999999999998
50000274,HK,201948,293.39999999999964
50000274,HK,201949,358.0000000000001
50000274,HK,201950,358.0000000000002
50000274,HK,201951,358.00000000000006
50000274,HK,201952,357.9999999999998
50000274,HK,202001,86.25
50000274,HK,202002,86.24999999999993
50000274,HK,202003,86.25000000000003
50000274,HK,202004,86.25000000000004
50000274,HK,202005,9.799999999999994
50000274,HK,202006,9.799999999999995
50000274,HK,202007,9.799999999999995
50000274,HK,202008,9.799999999999995
50000274,HK,202009,9.799999999999994
50000274,SG,201749,6664.399999999996
50000274,SG,201750,7290.400000000001
50000274,SG,201751,7769.400000000001
50000274,SG,201752,6287.400000000001
50000274,SG,201753,5192.400000000001
50000274,SG,201801,6466.25
50000274,SG,201802,6803.25
50000274,SG,201803,6379.25
50000274,SG,201804,5863.25
50000274,SG,201805,6003.0
50000274,SG,201806,5824.0
50000274,SG,201807,5752.000000000001
50000274,SG,201808,5961.0
50000274,SG,201809,5838.0
50000274,SG,201810,5873.25
50000274,SG,201811,6549.25
50000274,SG,201812,6672.25
50000274,SG,201813,6811.25
50000274,SG,201814,6415.25
50000274,SG,201815,5869.25
50000274,SG,201816,5590.25
50000274,SG,201817,6563.25
50000274,SG,201818,7470.400000000001
50000274,SG,201819,9521.8
