"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY"
50000280,FI,201801,31925.409999999843
50000280,FI,201802,40615.9600000002
50000280,FI,201803,35643.459999999846
50000280,FI,201804,37558.84999999979
50000280,FI,201805,35328.90999999987
50000280,FI,201806,32899.7499999998
50000280,FI,201807,31662.289999999746
50000280,FI,201808,29939.539999999786
50000280,FI,201809,27963.17999999983
50000280,FI,201810,27220.399999999816
50000280,FI,201811,29521.389999999814
50000280,FI,201812,35137.25999999983
50000280,FI,201813,30519.439999999857
50000280,FI,201814,33649.28999999978
50000280,FI,201815,35995.65999999988
50000280,FI,201816,33162.14999999974
50000280,FI,201817,34355.54999999984
50000280,FI,201818,39150.33999999993
50000280,FI,201819,43994.500000000146
50000280,FI,201820,44012.310000000165
50000280,FI,201821,53712.1699999998
50000280,FI,201822,62718.289999999695
50000280,FI,201823,45223.15999999997
50000280,FI,201824,34187.539999999884
50000280,FI,201825,30699.919999999893
50000280,FI,201826,35926.309999999794
50000280,FI,201827,35300.920000000086
50000280,FI,201828,33357.70000000013
50000280,FI,201829,31694.07000000014
50000280,FI,201830,27718.529999999933
50000280,FI,201831,26854.129999999936
50000280,FI,201832,23963.979999999818
50000280,FI,201833,23441.969999999877
50000280,FI,201834,22067.789999999917
50000280,FI,201835,19372.249999999927
50000280,FI,201836,21528.919999999907
50000280,FI,201837,22542.690000000002
50000280,FI,201838,22815.680000000044
50000280,FI,201839,25675.129999999997
50000280,FI,201840,26995.500000000025
50000280,FI,201841,29032.310000000023
50000280,FI,201842,34653.97000000003
50000280,FI,201843,30716.4099999998
50000280,FI,201844,33481.009999999784
50000280,FI,201845,49652.76000000013
50000280,FI,201846,62758.950000000834
50000280,FI,201847,37366.82000000027
50000280,FI,201848,33896.0300000004
50000280,FI,201849,24587.6600000002
50000280,FI,201850,24581.559999999925
50000280,FI,201851,21463.249999999858
50000280,FI,201852,22802.499999999793
50000280,FI,201901,26968.089999999815
50000280,FI,201902,38131.789999999724
50000280,FI,201903,26840.09999999977
50000280,FI,201904,31281.569999999825
50000280,FI,201905,32808.43999999981
50000280,FI,201906,29509.779999999842
50000280,FI,201907,26493.259999999907
50000280,FI,201908,28337.999999999876
50000280,FI,201909,28682.46999999981
50000280,FI,201910,30417.379999999805
50000280,FI,201911,34227.63999999974
50000280,FI,201912,30207.41999999984
50000280,FI,201913,29808.969999999874
50000280,FI,201914,32519.179999999775
50000280,FI,201915,31952.69999999978
50000280,FI,201916,32084.059999999823
50000280,FI,201917,28978.789999999914
50000280,FI,201918,32715.44999999995
50000280,FI,201919,37961.599999999904
50000280,FI,201920,43199.86999999999
50000280,FI,201921,66885.24999999898
50000280,FI,201922,63358.229999999516
50000280,FI,201923,49948.68999999965
50000280,FI,201924,41292.399999999805
50000280,FI,201925,50325.440000000366
50000280,FI,201926,44684.210000000094
50000280,FI,201927,38338.34999999989
50000280,FI,201928,32192.509999999897
50000280,FI,201929,35907.24999999984
50000280,FI,201930,30943.039999999863
50000280,FI,201931,32027.5599999999
50000280,FI,201932,37465.4899999998
50000280,FI,201933,35967.54999999983
50000280,FI,201934,32236.229999999756
50000280,FI,201935,30597.829999999725
50000280,FI,201936,32285.369999999868
50000280,FI,201937,34586.559999999794
50000280,FI,201938,26065.129999999815
50000280,FI,201939,25411.069999999865
50000280,FI,201940,26743.249999999898
50000280,FI,201941,25702.439999999842
50000280,FI,201942,29306.73999999986
50000280,FI,201943,67865.13000000028
50000280,FI,201944,42598.719999999834
50000280,FI,201945,48344.830000000155
50000280,FI,201946,60805.26000000072
50000280,FI,201947,40092.86999999972
50000280,FI,201948,43859.58000000037
50000280,FI,201949,42114.81999999969
50000280,FI,201950,38344.89999999953
50000280,FI,201951,30728.19999999978
50000280,FI,201952,26326.579999999893
50000280,FI,202001,28716.059999999947
50000280,FI,202002,39444.41999999995
50000280,FI,202003,38370.990000000245
50000280,FI,202004,41726.86000000018
50000280,FI,202005,31520.380000000143
50000280,FI,202006,12577.829999999969
50000280,FI,202007,3016.9
50000280,FI,202008,769.9100000000001
50000280,FI,202018,7103.05999999999
50000280,FI,202019,13722.240000000013
50000280,FI,202020,13467.320000000078
50000280,FI,202021,17855.910000000058
50000280,FI,202022,20150.000000000084
50000280,FI,202023,20773.55000000006
50000280,FI,202024,28204.11999999999
50000280,FI,202025,22019.579999999965
50000280,FI,202026,21760.09999999993
50000280,FI,202027,30279.10999999996
50000280,FI,202028,20749.009999999907
50000280,FI,202029,16712.449999999928
50000280,FI,202030,14551.699999999959
50000280,FI,202031,11926.779999999944
50000280,FI,202032,13025.219999999978
50000280,FI,202033,13582.390000000016
50000280,FI,202034,12583.370000000004
50000280,FI,202035,11079.53999999996
50000280,FI,202036,10589.149999999972
50000280,FI,202037,19261.619999999937
50000280,FI,202038,12897.669999999967
50000280,FI,202039,12898.84999999996
50000280,FI,202040,11443.009999999971
50000280,FI,202041,12021.059999999963
50000280,FI,202042,11053.019999999984
50000280,FI,202043,31907.98000000006
50000280,FI,202044,17115.279999999937
50000280,FI,202045,18864.800000000014
50000280,FI,202046,33692.53999999994
50000280,FI,202047,24821.52999999996
50000280,FI,202048,21667.650000000067
50000280,FI,202049,15916.659999999996
50000280,FI,202050,9288.479999999996
50000280,FI,202051,8293.69999999999
50000280,FI,202052,8708.75999999998
50000280,FI,202101,10093.919999999973
50000280,FI,202102,9102.679999999978
50000280,FI,202103,9073.139999999989
50000280,FI,202104,7732.529999999984
50000280,FI,202105,8641.389999999981
50000280,FI,202106,4204.690000000003
50000280,FI,202107,4511.639999999999
50000280,FI,202108,5028.65
50000280,FI,202109,5209.390000000002
50000280,FI,202110,3474.4300000000007
50000280,FI,202111,5105.600000000002
50000280,FI,202112,6223.850000000002
50000280,FI,202113,6516.119999999994
50000280,FI,202114,9859.949999999988
50000280,FI,202115,8712.729999999972
50000280,FI,202116,7902.769999999988
50000280,FI,202117,7654.13999999999
50000280,FI,202118,9986.69999999997
50000280,FI,202119,13902.309999999976
50000280,FI,202120,13913.769999999986
50000280,FI,202121,9152.039999999997
50000280,FI,202122,21533.78
50000280,FI,202123,17530.239999999958
50000280,FI,202124,14383.729999999981
50000280,FI,202125,10648.859999999979
50000280,FI,202126,12179.709999999988
50000280,FI,202127,13435.279999999986
50000280,FI,202128,11135.06999999999
50000280,FI,202129,10687.229999999996
50000280,FI,202130,10104.749999999985
50000280,FI,202131,9096.259999999995
50000280,FI,202132,8983.179999999986
50000280,FI,202133,7829.389999999998
50000280,FI,202134,9584.740000000002
50000280,FI,202135,8933.479999999989
50000280,FI,202136,8993.630000000006
50000280,FI,202137,10255.709999999995
50000280,FI,202138,16009.69
50000280,FI,202139,13353.509999999995
50000280,FI,202140,14040.659999999965
50000280,FI,202141,13673.789999999939
50000280,FI,202142,15631.259999999944
50000280,FI,202143,24538.239999999947
50000280,FI,202144,17522.74999999994
50000280,FI,202145,17332.45999999996
50000280,FI,202146,24531.95999999993
50000280,FI,202147,20331.989999999976
50000280,FI,202148,12719.249999999982
50000280,FI,202149,10230.749999999995
50000280,FI,202150,7946.229999999998
50000280,FI,202151,10824.649999999978
50000280,FI,202152,10068.199999999972
50000280,FI,202201,10876.959999999974
50000280,FI,202202,12153.629999999968
50000280,FI,202203,14038.659999999962
50000280,FI,202204,12190.59999999997
50000280,FI,202205,14610.129999999976
50000280,FI,202206,10472.199999999986
50000280,FI,202207,8255.36
50000280,FI,202208,8631.469999999992
50000280,FI,202209,9484.739999999994
50000280,FI,202210,11999.040000000006
50000280,FI,202211,9467.690000000004
50000280,FI,202212,454.24
50000280,GR,201749,31815.539999999924
50000280,GR,201750,61281.05999999966
50000280,GR,201751,67444.13999999902
50000280,GR,201752,47187.4099999999
50000280,GR,201753,46267.49999999994
50000280,GR,201801,39637.009999999995
50000280,GR,201802,41507.34999999995
50000280,GR,201803,26181.019999999888
50000280,GR,201804,36857.079999999885
50000280,GR,201805,30490.809999999896
50000280,GR,201806,30491.29999999989
50000280,GR,201807,31633.679999999895
50000280,GR,201808,36651.41999999994
50000280,GR,201809,63121.63000000026
50000280,GR,201810,38948.92999999998
50000280,GR,201811,32591.93999999993
50000280,GR,201812,34698.03999999993
50000280,GR,201813,46515.22000000027
50000280,GR,201814,52280.27000000002
50000280,GR,201815,39810.049999999945
50000280,GR,201816,44521.78000000004
50000280,GR,201817,35082.519999999924
50000280,GR,201818,42457.43999999995
50000280,GR,201819,48584.139999999956
50000280,GR,201820,48665.17000000004
50000280,GR,201821,64149.44000000075
50000280,GR,201822,65429.69000000058
50000280,GR,201823,93447.02000000021
50000280,GR,201824,96383.77000000009
50000280,GR,201825,101655.23999999861
50000280,GR,201826,83580.00999999986
50000280,GR,201827,66845.94000000105
50000280,GR,201828,63577.58999999995
50000280,GR,201829,62746.62999999971
50000280,GR,201830,58385.49000000037
50000280,GR,201831,44996.80999999999
50000280,GR,201832,37858.74999999998
50000280,GR,201833,34825.669999999925
50000280,GR,201834,33895.499999999876
50000280,GR,201835,29605.99999999991
50000280,GR,201836,25124.56999999996
50000280,GR,201837,28323.990000000034
50000280,GR,201838,25112.890000000025
50000280,GR,201839,23016.820000000025
50000280,GR,201840,34923.899999999965
50000280,GR,201841,29679.030000000035
50000280,GR,201842,44502.93999999991
50000280,GR,201843,25172.859999999913
50000280,GR,201844,36369.35000000019
50000280,GR,201845,53131.05000000005
50000280,GR,201846,90752.3000000008
50000280,GR,201847,90567.31000000039
50000280,GR,201848,55134.27000000036
50000280,GR,201849,24728.29999999993
50000280,GR,201850,37219.03000000006
50000280,GR,201851,33785.850000000035
50000280,GR,201852,26281.87000000003
50000280,GR,201901,21046.649999999943
50000280,GR,201902,26577.769999999866
50000280,GR,201903,24319.4399999999
50000280,GR,201904,23802.149999999907
50000280,GR,201905,25278.5599999999
50000280,GR,201906,23493.649999999936
50000280,GR,201907,30066.04999999993
50000280,GR,201908,29243.009999999893
50000280,GR,201909,38196.88999999992
50000280,GR,201910,50704.65999999995
50000280,GR,201911,50864.03000000001
50000280,GR,201912,83238.35000000052
50000280,GR,201913,54869.470000000096
50000280,GR,201914,52582.8999999998
50000280,GR,201915,42123.26999999994
50000280,GR,201916,39246.14999999991
50000280,GR,201917,33804.85999999995
50000280,GR,201918,42937.7899999999
50000280,GR,201919,44208.89999999991
50000280,GR,201920,46719.39000000009
50000280,GR,201921,53897.450000000026
50000280,GR,201922,58140.230000000214
50000280,GR,201923,92289.96999999965
50000280,GR,201924,104323.70999999945
50000280,GR,201925,96719.15999999888
50000280,GR,201926,88080.73999999992
50000280,GR,201927,86684.8600000004
50000280,GR,201928,84841.36000000112
50000280,GR,201929,80781.80000000092
50000280,GR,201930,86098.39000000057
50000280,GR,201931,64728.650000000605
50000280,GR,201932,54494.03000000018
50000280,GR,201933,49884.07999999993
50000280,GR,201934,44692.089999999866
50000280,GR,201935,38033.63000000008
50000280,GR,201936,33012.889999999905
50000280,GR,201937,32430.399999999896
50000280,GR,201938,29823.819999999916
50000280,GR,201939,32543.77999999994
50000280,GR,201940,55473.49000000012
50000280,GR,201941,39170.38999999991
50000280,GR,201942,33645.25999999988
50000280,GR,201943,90955.49999999968
50000280,GR,201944,49240.19999999983
50000280,GR,201945,62300.24000000014
50000280,GR,201946,107201.56000000078
50000280,GR,201947,119062.37000000058
50000280,GR,201948,92724.52000000117
50000280,GR,201949,36976.22999999982
50000280,GR,201950,56553.600000000195
50000280,GR,201951,67163.57000000024
50000280,GR,201952,65990.22000000023
50000280,GR,202001,55336.50000000002
50000280,GR,202002,57873.65000000036
50000280,GR,202003,37049.109999999855
50000280,GR,202004,29174.25999999993
50000280,GR,202005,25023.659999999938
50000280,GR,202006,11541.189999999962
50000280,GR,202016,36790.709999999985
50000280,GR,202017,37702.51999999984
50000280,GR,202018,36235.369999999864
50000280,GR,202019,30853.269999999866
50000280,GR,202020,37168.519999999866
50000280,GR,202021,43587.14999999982
50000280,GR,202022,52480.21000000006
50000280,GR,202023,56105.760000000184
50000280,GR,202024,64374.719999999936
50000280,GR,202025,63046.27000000006
50000280,GR,202026,65113.86000000038
50000280,GR,202027,59183.07000000021
50000280,GR,202028,38637.580000000045
50000280,GR,202029,38832.24999999993
50000280,GR,202030,46831.820000000094
50000280,GR,202031,46629.980000000316
50000280,GR,202032,50355.420000000064
50000280,GR,202033,43816.990000000005
50000280,GR,202034,40056.74999999995
50000280,GR,202035,39160.819999999876
50000280,GR,202036,35948.51999999994
50000280,GR,202037,34742.809999999896
50000280,GR,202038,33482.179999999935
50000280,GR,202039,43800.84999999993
50000280,GR,202040,25663.009999999955
50000280,GR,202047,4454.699999999994
50000280,GR,202048,5401.670000000014
50000280,GR,202049,-16.05
50000280,GR,202051,58420.64999999954
50000280,GR,202052,58520.069999999825
50000280,GR,202101,26319.400000000016
50000280,GR,202102,14655.79999999996
50000280,GR,202103,9276.730000000014
50000280,GR,202104,2146.2499999999995
50000280,GR,202105,1012.3699999999999
50000280,GR,202106,2284.4
50000280,GR,202107,622.0199999999995
50000280,GR,202108,9117.650000000001
50000280,GR,202109,17708.740000000038
50000280,GR,202110,1583.5100000000002
50000280,GR,202111,454.09999999999997
50000280,GR,202112,5465.179999999994
50000280,GR,202113,37068.38999999999
50000280,GR,202114,22045.579999999947
50000280,GR,202115,39980.65000000018
50000280,GR,202116,49428.700000000055
50000280,GR,202117,41023.93000000001
50000280,GR,202118,40120.849999999984
50000280,GR,202119,37687.04999999995
50000280,GR,202120,33728.04
50000280,GR,202121,35986.68999999998
50000280,GR,202122,53491.37000000002
50000280,GR,202123,66822.17999999998
50000280,GR,202124,69262.03000000003
50000280,GR,202125,58508.6600000001
50000280,GR,202126,51588.260000000184
50000280,GR,202127,44641.880000000114
50000280,GR,202128,38138.37999999995
50000280,GR,202129,37023.739999999976
50000280,GR,202130,37269.67
50000280,GR,202131,32170.65999999999
50000280,GR,202132,32850.59000000001
50000280,GR,202133,20171.439999999988
50000280,GR,202134,23155.50999999997
50000280,GR,202135,26407.569999999978
50000280,GR,202136,26149.310000000012
50000280,GR,202137,25048.899999999994
50000280,GR,202138,23751.010000000028
50000280,GR,202139,29057.569999999992
50000280,GR,202140,30454.05000000003
50000280,GR,202141,36235.9700000001
50000280,GR,202142,27455.350000000006
50000280,GR,202143,39462.200000000026
50000280,GR,202144,26481.549999999992
50000280,GR,202145,33454.21000000002
50000280,GR,202146,59819.34000000016
50000280,GR,202147,79499.05000000019
50000280,GR,202148,62923.85000000036
50000280,GR,202149,20841.93
50000280,GR,202150,22879.60000000004
50000280,GR,202151,28470.310000000027
50000280,GR,202152,17298.959999999995
50000280,GR,202201,27662.259999999966
50000280,GR,202202,32184.95999999997
50000280,GR,202203,27015.709999999955
50000280,GR,202204,25005.539999999986
50000280,GR,202205,25162.810000000045
50000280,GR,202206,18888.299999999977
50000280,GR,202207,23471.27999999999
50000280,GR,202208,23533.24999999997
50000280,GR,202209,36643.95000000001
50000280,GR,202210,32217.109999999993
50000280,GR,202211,40934.49
50000280,GR,202212,49919.21000000017
50000280,GR,202213,31562.529999999988
50000280,GR,202214,33087.679999999986
50000280,GR,202215,40549.73000000007
50000280,GR,202216,35284.129999999976
50000280,GR,202217,26846.36999999995
50000280,GR,202218,28531.949999999997
50000280,GR,202219,36729.89000000002
50000280,GR,202220,38221.350000000035
50000280,GR,202221,36346.74000000006
50000280,GR,202222,45513.380000000005
50000280,GR,202223,53562.19000000002
50000280,GR,202224,50564.570000000065
50000280,GR,202225,54473.180000000284
50000280,GR,202226,51410.64000000026
50000280,GR,202227,42216.340000000164
50000280,GR,202228,43588.07000000007
50000280,GR,202229,33966.26999999999
50000280,GR,202230,38708.65000000004
50000280,GR,202231,32810.46000000002
50000280,GR,202232,20588.549999999974
50000280,GR,202233,13645.679999999991
50000280,GR,202234,13294.779999999992
50000280,GR,202235,12860.959999999995
50000280,GR,202236,12715.099999999986
50000280,GR,202237,11112.89999999999
50000280,GR,202238,10126.229999999994
50000280,GR,202239,11712.900000000001
50000280,GR,202240,11614.009999999995
50000280,GR,202241,16520.39
50000280,GR,202242,11552.69999999999
50000280,GR,202243,4603.049999999999
50000280,IT,201749,30001.71000000014
50000280,IT,201750,25174.45000000003
50000280,IT,201751,34657.70999999998
50000280,IT,201752,28870.89
50000280,IT,201753,14882.289999999932
50000280,IT,201801,15248.959999999963
50000280,IT,201802,17788.03999999992
50000280,IT,201803,15417.659999999967
50000280,IT,201804,14820.300000000003
50000280,IT,201805,16842.31999999999
50000280,IT,201806,17453.589999999956
50000280,IT,201807,24067.96999999999
50000280,IT,201808,18443.58999999999
50000280,IT,201809,18688.62999999993
50000280,IT,201810,17545.759999999955
50000280,IT,201811,18339.949999999946
50000280,IT,201812,21516.849999999966
50000280,IT,201813,21839.21999999999
50000280,IT,201814,17677.21999999999
50000280,IT,201815,17968.489999999936
50000280,IT,201816,20414.169999999904
50000280,IT,201817,18445.709999999897
50000280,IT,201818,19027.429999999957
50000280,IT,201819,21726.089999999916
50000280,IT,201820,24260.76999999993
50000280,IT,201821,23984.38000000003
50000280,IT,201822,31406.82
50000280,IT,201823,31936.430000000124
50000280,IT,201824,34207.19000000007
50000280,IT,201825,29383.85000000001
50000280,IT,201826,24167.289999999917
50000280,IT,201827,19191.84
50000280,IT,201828,21269.090000000037
50000280,IT,201829,16395.17999999998
50000280,IT,201830,16691.54999999997
50000280,IT,201831,15053.269999999993
50000280,IT,201832,13099.210000000003
50000280,IT,201833,14276.639999999996
50000280,IT,201834,8947.200000000013
50000280,IT,201835,19248.81
50000280,IT,201836,5942.109999999998
50000280,IT,201837,6086.690000000005
50000280,IT,201838,4889.129999999998
50000280,IT,201839,6082.2599999999975
50000280,IT,201840,5689.890000000002
50000280,IT,201841,4946.4900000000025
50000280,IT,201842,5743.529999999999
50000280,IT,201843,5424.900000000003
50000280,IT,201844,7678.589999999982
50000280,IT,201845,8058.579999999985
50000280,IT,201846,13957.499999999964
50000280,IT,201847,9766.739999999978
50000280,IT,201848,8831.189999999979
50000280,IT,201849,6898.4099999999835
50000280,IT,201850,4500.970000000005
50000280,IT,201851,4699.8600000000015
50000280,IT,201852,3206.9000000000005
50000280,IT,201901,2988.4300000000026
50000280,IT,201902,5365.079999999996
50000280,IT,201903,2936.9400000000005
50000280,IT,201904,4230.190000000005
50000280,IT,201905,3754.4900000000016
50000280,IT,201906,4451.220000000004
50000280,IT,201907,4094.6100000000033
50000280,IT,201908,4174.230000000002
50000280,IT,201909,4300.190000000003
50000280,IT,201910,1145.7299999999998
50000280,IT,201911,0.0
50000280,IT,201912,0.0
50000280,IT,201913,0.0
50000280,NL,202107,4841.869999999998
50000280,NL,202108,8418.379999999981
50000280,NL,202109,8889.66999999999
50000280,NL,202110,6158.119999999985
50000280,NL,202111,7374.849999999989
50000280,NL,202112,6712.149999999985
50000280,NL,202113,17366.24999999996
50000280,NL,202114,22610.879999999965
50000280,NL,202115,15466.249999999936
50000280,NL,202116,12960.809999999972
50000280,NL,202117,8442.649999999987
50000280,NL,202118,9687.379999999983
50000280,NL,202119,12620.589999999976
50000280,NL,202120,12480.019999999971
50000280,NL,202121,19206.92999999997
50000280,NL,202122,24636.10999999997
50000280,NL,202123,20409.53999999996
50000280,NL,202124,18602.249999999978
50000280,NL,202125,19970.519999999982
50000280,NL,202126,20222.159999999996
50000280,NL,202127,17107.289999999975
50000280,NL,202128,25738.740000000013
50000280,NL,202129,24792.299999999974
50000280,NL,202130,22687.14999999999
50000280,NL,202131,14644.09999999999
50000280,NL,202132,10578.629999999985
50000280,NL,202133,14564.099999999982
50000280,NL,202134,15770.289999999975
50000280,NL,202135,16286.059999999969
50000280,NL,202136,29530.52999999999
50000280,NL,202137,37342.270000000106
50000280,NL,202138,54736.36000000001
50000280,NL,202139,48805.9200000001
50000280,NL,202140,44064.370000000126
50000280,NL,202141,35469.7000000001
50000280,NL,202142,26498.239999999987
50000280,NL,202143,46024.430000000175
50000280,NL,202144,33923.13000000017
50000280,NL,202145,27752.520000000015
50000280,NL,202146,35850.36000000003
50000280,NL,202147,4671.589999999989
50000280,NL,202148,2834.469999999998
50000280,NL,202149,2537.009999999999
50000280,NL,202150,2071.379999999997
50000280,NL,202151,25698.01000000004
50000280,NL,202152,29161.559999999987
50000280,NL,202201,32231.30000000002
50000280,NL,202202,36884.780000000086
50000280,NL,202203,30902.090000000106
50000280,NL,202204,37783.93000000004
50000280,NL,202205,47649.18999999998
50000280,NL,202206,29048.33000000003
50000280,NL,202207,27436.42999999999
50000280,NL,202208,31734.98999999999
50000280,NL,202209,50900.65000000014
50000280,NL,202210,38566.59000000014
50000280,NL,202211,44144.68000000004
50000280,NL,202212,38707.87000000011
50000280,NL,202213,42937.24000000017
50000280,NL,202214,51630.48000000006
50000280,NL,202215,34907.26000000009
50000280,NL,202216,31684.82000000002
50000280,NL,202217,55634.00000000013
50000280,NL,202218,39002.41000000014
50000280,NL,202219,41708.790000000175
50000280,NL,202220,31514.41000000006
50000280,NL,202221,38464.630000000136
50000280,NL,202222,44316.08000000006
50000280,NL,202223,48740.87000000005
50000280,NL,202224,47218.12000000011
50000280,NL,202225,43755.540000000066
50000280,NL,202226,54154.579999999994
50000280,NL,202227,45255.300000000134
50000280,NL,202228,44293.94000000001
50000280,NL,202229,49213.3799999999
50000280,NL,202230,54540.29000000005
50000280,NL,202231,42885.65000000011
50000280,NL,202232,41564.830000000045
50000280,NL,202233,36396.860000000044
50000280,NL,202234,38227.64000000009
50000280,NL,202235,37860.9800000001
50000280,NL,202236,39465.12000000007
50000280,NL,202237,36273.410000000054
50000280,NL,202238,40937.87000000004
50000280,NL,202239,52416.91000000007
50000280,NL,202240,50595.99999999997
50000280,NL,202241,37335.39000000004
50000280,NL,202242,37821.93000000004
50000280,NL,202243,14727.070000000012
50000280,NO,201749,265105.6000000006
50000280,NO,201750,322591.2000000015
50000280,NO,201751,456577.60000000417
50000280,NO,201752,281921.6000000043
50000280,NO,201753,141473.59999999986
50000280,NO,201801,224391.99999999988
50000280,NO,201802,253670.4000000008
50000280,NO,201803,264250.40000000043
50000280,NO,201804,224249.6000000003
50000280,NO,201805,193339.2
50000280,NO,201806,218119.99999999953
50000280,NO,201807,196551.20000000004
50000280,NO,201808,147802.39999999967
50000280,NO,201809,141058.3999999998
50000280,NO,201810,191666.39999999956
50000280,NO,201811,182859.99999999977
50000280,NO,201812,241440.80000000034
50000280,NO,201813,186102.40000000052
50000280,NO,201814,193429.5999999997
50000280,NO,201815,161803.19999999984
50000280,NO,201816,185064.79999999973
50000280,NO,201817,224675.20000000013
50000280,NO,201818,238574.39999999967
50000280,NO,201819,432765.60000000277
50000280,NO,201820,394718.4000000061
50000280,NO,201821,377817.6000000042
50000280,NO,201822,448328.8000000006
50000280,NO,201823,347654.4000000035
50000280,NO,201824,284315.20000000246
50000280,NO,201825,235313.60000000166
50000280,NO,201826,378022.4000000019
50000280,NO,201827,293914.4000000022
50000280,NO,201828,270328.80000000197
50000280,NO,201829,172817.59999999902
50000280,NO,201830,193080.7999999995
50000280,NO,201831,156379.99999999927
50000280,NO,201832,160732.79999999955
50000280,NO,201833,161699.19999999925
50000280,NO,201834,137399.99999999936
50000280,NO,201835,184622.39999999956
50000280,NO,201836,176486.39999999892
50000280,NO,201837,169751.19999999937
50000280,NO,201838,156015.99999999936
50000280,NO,201839,163055.9999999993
50000280,NO,201840,163039.99999999936
50000280,NO,201841,226260.79999999932
50000280,NO,201842,358270.4000000018
50000280,NO,201843,251179.2
50000280,NO,201844,299952.8000000021
50000280,NO,201845,503279.20000000205
50000280,NO,201846,590524.0000000026
50000280,NO,201847,204694.39999999997
50000280,NO,201848,150035.19999999914
50000280,NO,201849,126581.59999999951
50000280,NO,201850,125589.5999999998
50000280,NO,201851,134027.19999999972
50000280,NO,201852,127564.79999999965
50000280,NO,201901,150275.99999999962
50000280,NO,201902,196663.2000000003
50000280,NO,201903,204411.99999999974
50000280,NO,201904,226924.8000000001
50000280,NO,201905,172430.3999999995
50000280,NO,201906,219168.79999999987
50000280,NO,201907,191112.79999999978
50000280,NO,201908,178193.59999999948
50000280,NO,201909,152170.39999999962
50000280,NO,201910,197002.39999999967
50000280,NO,201911,187853.5999999999
50000280,NO,201912,185713.59999999954
50000280,NO,201913,172294.39999999967
50000280,NO,201914,210630.3999999997
50000280,NO,201915,154370.39999999973
50000280,NO,201916,193977.59999999966
50000280,NO,201917,212676.8
50000280,NO,201918,235098.39999999994
50000280,NO,201919,354262.40000000084
50000280,NO,201920,517645.60000000685
50000280,NO,201921,545549.6000000107
50000280,NO,201922,508469.6000000068
50000280,NO,201923,292061.6000000024
50000280,NO,201924,325174.40000000084
50000280,NO,201925,293710.4000000004
50000280,NO,201926,415968.0000000022
50000280,NO,201927,319308.00000000215
50000280,NO,201928,258472.80000000197
50000280,NO,201929,234959.20000000042
50000280,NO,201930,189163.1999999995
50000280,NO,201931,169404.79999999944
50000280,NO,201932,206603.99999999974
50000280,NO,201933,190662.39999999962
50000280,NO,201934,235080.79999999955
50000280,NO,201935,387939.2000000014
50000280,NO,201936,224668.80000000005
50000280,NO,201937,204974.39999999988
50000280,NO,201938,192226.3999999999
50000280,NO,201939,181914.39999999985
50000280,NO,201940,181820.7999999999
50000280,NO,201941,186526.3999999998
50000280,NO,201942,250456.80000000005
50000280,NO,201943,668868.0000000024
50000280,NO,201944,286840.00000000047
50000280,NO,201945,517444.8000000012
50000280,NO,201946,627189.6000000006
50000280,NO,201947,267985.6000000008
50000280,NO,201948,248499.20000000304
50000280,NO,201949,323208.8000000027
50000280,NO,201950,285357.6000000011
50000280,NO,201951,240978.39999999988
50000280,NO,201952,196195.99999999965
50000280,NO,202001,222710.40000000008
50000280,NO,202002,292261.6000000008
50000280,NO,202003,296178.4000000004
50000280,NO,202004,173157.60000000015
50000280,NO,202005,176223.1999999999
50000280,NO,202006,79791.19999999992
50000280,NO,202007,29051.20000000001
50000280,NO,202008,23245.600000000002
50000280,NO,202009,23468.000000000004
50000280,NO,202010,24988.0
50000280,NO,202011,46062.399999999994
50000280,NO,202012,58052.000000000015
50000280,NO,202013,55409.59999999998
50000280,NO,202014,74219.19999999995
50000280,NO,202015,81533.59999999989
50000280,NO,202016,128699.19999999991
50000280,NO,202017,136726.3999999999
50000280,NO,202018,175319.99999999974
50000280,NO,202019,232242.39999999976
50000280,NO,202020,256860.8000000006
50000280,NO,202021,307414.4000000018
50000280,NO,202022,362625.60000000225
50000280,NO,202023,405369.6000000023
50000280,NO,202024,474633.60000000114
50000280,NO,202025,451334.4000000016
50000280,NO,202026,336472.8000000003
50000280,NO,202027,350287.2000000012
50000280,NO,202028,230828.80000000054
50000280,NO,202029,157531.99999999988
50000280,NO,202030,177052.8
50000280,NO,202031,149952.80000000028
50000280,NO,202032,158017.59999999992
50000280,NO,202033,186199.99999999977
50000280,NO,202034,146365.59999999986
50000280,NO,202035,162574.39999999997
50000280,NO,202036,145719.99999999988
50000280,NO,202037,171487.19999999978
50000280,NO,202038,152135.19999999984
50000280,NO,202039,194754.3999999998
50000280,NO,202040,36820.79999999996
50000280,NO,202041,144046.40000000002
50000280,NO,202042,128283.19999999974
50000280,NO,202043,420563.20000000275
50000280,NO,202044,213269.59999999966
50000280,NO,202045,254093.60000000033
50000280,NO,202046,454837.60000000277
50000280,NO,202047,271720.00000000047
50000280,NO,202048,193819.2
50000280,NO,202049,161235.99999999933
50000280,NO,202050,138397.5999999995
50000280,NO,202051,95040.79999999965
50000280,NO,202114,139599.99999999988
50000280,NO,202115,184077.59999999986
50000280,NO,202116,134808.79999999993
50000280,NO,202117,150824.7999999998
50000280,NO,202118,173143.99999999977
50000280,NO,202119,214469.59999999992
50000280,NO,202120,309756.00000000035
50000280,NO,202121,400500.80000000086
