"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","TOTAL_SALES"
50000152,ES,201810,136751.27000000156
50000152,ES,201811,127793.82000000146
50000152,ES,201812,128437.33999999937
50000152,ES,201813,191899.68000000186
50000152,ES,201814,159639.80000000188
50000152,ES,201815,130416.41000000056
50000152,ES,201816,118106.57000000097
50000152,ES,201817,128469.89000000065
50000152,ES,201818,128291.46000000066
50000152,ES,201819,120987.7200000015
50000152,ES,201820,148344.40000000014
50000152,ES,201821,193547.56000000227
50000152,ES,201822,278081.6600000064
50000152,ES,201823,280708.92000000284
50000152,ES,201824,323646.9600000015
50000152,ES,201825,234572.07000000036
50000152,ES,201826,175000.83
50000152,ES,201827,191600.55000000115
50000152,ES,201828,195552.3599999998
50000152,ES,201829,199113.37000000046
50000152,ES,201830,200347.3700000008
50000152,ES,201831,164383.33999999985
50000152,ES,201832,143344.02999999962
50000152,ES,201833,148742.21999999927
50000152,ES,201834,148426.9299999993
50000152,ES,201835,171958.74999999834
50000152,ES,201836,157066.76000000065
50000152,ES,201837,129851.80999999895
50000152,ES,201838,148500.50999999885
50000152,ES,201839,190151.52000000005
50000152,ES,201840,127107.36999999927
50000152,ES,201841,133316.2699999994
50000152,ES,201842,234392.280000003
50000152,ES,201843,166201.88000000047
50000152,ES,201844,199928.63999999472
50000152,ES,201845,173668.9899999998
50000152,ES,201846,245704.21999999802
50000152,ES,201847,261921.9099999992
50000152,ES,201848,306981.05999999936
50000152,ES,201849,189381.04000000213
50000152,ES,201850,173326.3599999987
50000152,ES,201851,146143.97999999928
50000152,ES,201852,138685.4299999993
50000152,ES,201901,146392.88999999966
50000152,ES,201902,155539.53999999978
50000152,ES,201903,124430.89000000019
50000152,ES,201904,122605.13000000057
50000152,ES,201905,137363.37000000026
50000152,ES,201906,129719.3100000005
50000152,ES,201907,130907.7300000003
50000152,ES,201908,147683.78000000046
50000152,ES,201909,152561.34999999966
50000152,ES,201910,160551.79000000033
50000152,ES,201911,181863.55999999994
50000152,ES,201912,165214.29000000065
50000152,ES,201913,194174.76
50000152,ES,201914,136156.43000000124
50000152,ES,201915,133449.46000000066
50000152,ES,201916,118173.82000000111
50000152,ES,201917,134917.18000000098
50000152,ES,201918,148055.040000002
50000152,ES,201919,164629.9700000017
50000152,ES,201920,139228.6900000011
50000152,ES,201921,158939.1000000008
50000152,ES,201922,208032.11000000406
50000152,ES,201923,220754.08000000374
50000152,ES,201924,227660.00000000166
50000152,ES,201925,214734.68000000084
50000152,ES,201926,220072.32999999984
50000152,ES,201927,212310.68999999942
50000152,ES,201928,217757.7399999973
50000152,ES,201929,184319.74000000086
50000152,ES,201930,188532.6899999969
50000152,ES,201931,186136.30000000048
50000152,ES,201932,173113.94000000093
50000152,ES,201933,186375.09000000174
50000152,ES,201934,211039.28999999928
50000152,ES,201935,228898.12999999855
50000152,ES,201936,194692.94000000093
50000152,ES,201937,166676.15000000288
50000152,ES,201938,176465.0800000018
50000152,ES,201939,199708.3600000011
50000152,ES,201940,161132.7400000023
50000152,ES,201941,153840.36000000132
50000152,ES,201942,136788.95000000054
50000152,ES,201943,382525.8399999963
50000152,ES,201944,247656.06999999768
50000152,ES,201945,209024.76000000103
50000152,ES,201946,318052.94000000914
50000152,ES,201947,395633.33000000456
50000152,ES,201948,451217.54999996437
50000152,ES,201949,232621.78000000317
50000152,ES,201950,180649.37000000055
50000152,ES,201951,163218.28999999637
50000152,ES,201952,171120.4599999957
50000152,ES,202001,167423.0299999957
50000152,ES,202002,179832.6899999987
50000152,ES,202003,142055.3999999976
50000152,ES,202004,159357.62999999698
50000152,ES,202005,131880.4399999976
50000152,ES,202006,61279.65999999996
50000152,ES,202016,9476.29999999998
50000152,ES,202017,27669.420000000126
50000152,ES,202018,47126.82000000004
50000152,ES,202019,78483.62000000064
50000152,ES,202020,90797.86999999956
50000152,ES,202021,119039.96999999904
50000152,ES,202022,192843.47999999908
50000152,ES,202023,207543.91999999897
50000152,ES,202024,203400.079999996
50000152,ES,202025,177575.79999999868
50000152,ES,202026,154588.4899999996
50000152,ES,202027,169396.49999999977
50000152,ES,202028,180343.92000000126
50000152,ES,202029,145112.72000000122
50000152,ES,202030,146350.49000000028
50000152,ES,202031,147205.0100000017
50000152,ES,202032,132111.93000000122
50000152,ES,202033,126128.00000000052
50000152,ES,202034,96387.81999999908
50000152,ES,202035,105359.10999999955
50000152,ES,202036,99619.07000000008
50000152,ES,202037,89081.23999999999
50000152,ES,202038,98578.5599999999
50000152,ES,202039,78191.13000000027
50000152,ES,202040,62888.66999999994
50000152,ES,202041,67649.94000000095
50000152,ES,202042,78199.16000000012
50000152,ES,202043,167935.1799999993
50000152,ES,202044,116518.48000000072
50000152,ES,202045,132076.1400000012
50000152,ES,202046,234275.56000000087
50000152,ES,202047,311938.8700000006
50000152,ES,202048,257311.98000000167
50000152,ES,202049,226221.5299999972
50000152,ES,202050,71698.66000000035
50000152,ES,202051,81052.94999999895
50000152,ES,202052,75720.12999999983
50000152,ES,202101,66044.64999999982
50000152,ES,202102,83734.80999999994
50000152,ES,202103,68485.22999999959
50000152,ES,202104,81013.07999999994
50000152,ES,202105,114896.3699999997
50000152,ES,202106,99023.1699999997
50000152,ES,202107,94739.84000000019
50000152,ES,202108,108716.19000000124
50000152,ES,202109,155126.30000000188
50000152,ES,202110,124009.28000000078
50000152,ES,202111,114495.26000000042
50000152,ES,202112,121176.33000000047
50000152,ES,202113,121496.32000000075
50000152,ES,202114,146857.9100000015
50000152,ES,202115,144431.65000000063
50000152,ES,202116,149245.03000000148
50000152,ES,202117,160574.59999999838
50000152,ES,202118,188139.6899999999
50000152,ES,202119,152114.42000000103
50000152,ES,202120,152023.24000000086
50000152,ES,202121,189077.8800000003
50000152,ES,202122,254329.28999999916
50000152,ES,202123,273121.49999999924
50000152,ES,202124,241967.34999999765
50000152,ES,202125,199915.9499999974
50000152,ES,202126,211079.71999999727
50000152,ES,202127,239617.89999999668
50000152,ES,202128,254664.43999999587
50000152,ES,202129,227732.80999999694
50000152,ES,202130,194457.20000000126
50000152,ES,202131,183768.19999999998
50000152,ES,202132,195048.32000000114
50000152,ES,202133,171854.28000000172
50000152,ES,202134,164140.30999999907
50000152,ES,202135,162417.7299999991
50000152,ES,202136,156557.34999999896
50000152,ES,202137,173411.81999999867
50000152,ES,202138,155210.34999999875
50000152,ES,202139,184481.0499999983
50000152,ES,202140,189258.0500000002
50000152,ES,202141,183230.68999999878
50000152,ES,202142,151678.1200000006
50000152,ES,202143,261222.72000000087
50000152,ES,202144,234371.21999999986
50000152,ES,202145,304513.3200000012
50000152,ES,202146,261454.88000000024
50000152,ES,202147,340260.5999999981
50000152,ES,202148,306118.15999999805
50000152,ES,202149,377805.1499999927
50000152,ES,202150,181455.93999999846
50000152,ES,202151,163142.98999999836
50000152,ES,202152,175038.84999999893
50000152,ES,202201,147322.90999999954
50000152,ES,202202,157324.26999999958
50000152,ES,202203,164189.72999999992
50000152,ES,202204,156657.93999999663
50000152,ES,202205,163361.29999999944
50000152,ES,202206,145910.08000000074
50000152,ES,202207,128935.66999999929
50000152,ES,202208,131842.23999999935
50000152,ES,202209,163900.6499999995
50000152,ES,202210,167654.29999999865
50000152,ES,202211,195659.7199999996
50000152,ES,202212,187985.7300000015
50000152,ES,202213,203009.33000000127
50000152,ES,202214,186405.0200000015
50000152,ES,202215,158761.16000000108
50000152,ES,202216,154115.6900000008
50000152,ES,202217,182263.4700000007
50000152,ES,202218,215110.45000000007
50000152,ES,202219,200639.48000000062
50000152,ES,202220,170368.0700000016
50000152,ES,202221,198791.36000000138
50000152,ES,202222,249296.10999999873
50000152,ES,202223,281996.51000000193
50000152,ES,202224,280163.5100000034
50000152,ES,202225,286575.40000000177
50000152,ES,202226,312282.930000003
50000152,ES,202227,311811.900000002
50000152,ES,202228,293282.240000002
50000152,ES,202229,243283.36000000002
50000152,ES,202230,272381.01999999874
50000152,ES,202231,259620.6299999998
50000152,ES,202232,244219.49999999898
50000152,ES,202233,223212.39999999938
50000152,ES,202234,202928.9500000008
50000152,ES,202235,215363.7700000004
50000152,ES,202236,220360.3800000003
50000152,ES,202237,238914.28000000052
50000152,ES,202238,217723.4100000001
50000152,ES,202239,240815.53000000087
50000152,ES,202240,276607.5499999981
50000152,ES,202241,236217.3500000006
50000152,ES,202242,233528.48000000094
50000152,ES,202243,353691.9099999998
50000152,ES,202244,312250.95999999903
50000152,ES,202245,402165.3600000002
50000152,ES,202246,394546.8100000011
50000152,ES,202247,586868.4499999965
50000152,ES,202248,478203.389999996
50000152,ES,202249,578685.9399999847
50000152,ES,202250,301552.63000000024
50000152,ES,202251,252816.00999999724
50000152,ES,202252,252085.86999999484
50000152,ES,202301,231112.52999999595
50000152,ES,202302,242643.5399999958
50000152,ES,202303,262400.7599999936
50000152,ES,202304,244156.0299999977
50000152,ES,202305,241440.0399999986
50000152,ES,202306,230952.79999999647
50000152,ES,202307,214774.22999999652
50000152,ES,202308,210053.55999999546
50000152,ES,202309,236215.2699999982
50000152,ES,202310,323459.899999994
50000152,ES,202311,283086.91999999393
50000152,ES,202312,238091.80999999633
50000152,ES,202313,269764.4099999966
50000152,ES,202314,339103.17999999557
50000152,ES,202315,291398.7399999962
50000152,ES,202316,283625.55999999616
50000152,ES,202317,244554.65999999526
50000152,ES,202318,250438.2899999908
50000152,ES,202319,276520.1499999931
50000152,ES,202320,249371.46999999427
50000152,ES,202321,250254.83999999223
50000152,ES,202322,317101.4099999943
50000152,ES,202323,452620.2499999965
50000152,ES,202324,412482.4999999994
50000152,ES,202325,404499.5599999926
50000152,ES,202326,415279.0999999819
50000152,ES,202327,409533.82999998506
50000152,ES,202328,413859.97999998153
50000152,ES,202329,347920.9499999888
50000152,ES,202330,355191.2099999824
50000152,ES,202331,360022.8999999906
50000152,ES,202332,330002.2800000013
50000152,ES,202333,287244.0000000008
50000152,ES,202334,263828.0200000002
50000152,ES,202335,280300.08000000083
50000152,ES,202336,339886.48000000033
50000152,ES,202337,340955.4999999987
50000152,ES,202338,259522.6199999994
50000152,ES,202339,282560.4400000001
50000152,ES,202340,330373.50000000175
50000152,ES,202341,276066.7700000023
50000152,ES,202342,265106.34000000067
50000152,ES,202343,453631.5399999993
50000152,ES,202344,415479.61999999965
50000152,ES,202345,525300.2399999953
50000152,ES,202346,535380.2299999967
50000152,ES,202347,815818.6500000028
50000152,ES,202348,677147.4699999904
50000152,ES,202349,667191.8600000024
50000152,ES,202350,431354.32000000327
50000152,ES,202351,307608.68000000407
50000152,ES,202352,321594.13000000804
50000152,ES,202353,275586.13000000146
50000152,ES,202401,254136.72000000018
50000152,ES,202402,325448.7500000045
50000152,ES,202403,233935.09000000046
50000152,ES,202404,234877.3600000018
50000152,ES,202405,260701.88000000222
50000152,ES,202406,233205.75000000198
50000152,ES,202407,237491.8100000005
50000152,ES,202408,307904.31999999925
50000152,ES,202409,272804.47000000323
50000152,ES,202410,283859.4300000001
50000152,ES,202411,75613.20000000016
50000152,FR,201919,75488.28999999998
50000152,FR,201920,161617.60000000012
50000152,FR,201921,160147.3500000002
50000152,FR,201922,164092.53999999998
50000152,FR,201923,150680.7200000002
50000152,FR,201924,116622.81999999999
50000152,FR,201925,95391.26000000013
50000152,FR,201926,112730.62999999998
50000152,FR,201927,99485.10000000003
50000152,FR,201928,92534.06999999985
50000152,FR,201929,78743.94000000025
50000152,FR,201930,98951.87999999999
50000152,FR,201931,87638.27000000018
50000152,FR,201932,76081.48000000016
50000152,FR,201933,72534.68000000014
50000152,FR,201934,68016.84000000014
50000152,FR,201935,78785.42000000016
50000152,FR,201936,77528.21000000025
50000152,FR,201937,62090.79000000011
50000152,FR,201938,136170.9700000003
50000152,FR,201939,174463.80000000022
50000152,FR,201940,156457.75999999998
50000152,FR,201941,246351.38999999885
50000152,FR,201942,179052.84999999913
50000152,FR,201943,339372.74999999633
50000152,FR,201944,257122.769999998
50000152,FR,201945,223451.84999999942
50000152,FR,201946,329875.45
50000152,FR,201947,297000.5399999989
50000152,FR,201948,162206.64999999935
50000152,FR,201949,147760.46999999988
50000152,FR,201950,176428.54000000042
50000152,FR,201951,157549.34000000037
50000152,FR,201952,137128.43000000023
50000152,FR,202001,136536.69000000035
50000152,FR,202002,161233.62000000008
50000152,FR,202003,138375.52000000034
50000152,FR,202004,153386.53000000038
50000152,FR,202005,141760.3900000003
50000152,FR,202006,98734.44999999982
50000152,FR,202015,14386.749999999967
50000152,FR,202016,19514.309999999987
50000152,FR,202017,19735.34999999995
50000152,FR,202018,63129.00999999996
50000152,FR,202019,69248.07999999986
50000152,FR,202020,96166.91999999972
50000152,FR,202021,139868.40000000026
50000152,FR,202022,189203.44999999978
50000152,FR,202023,180622.22999999998
50000152,FR,202024,201167.37999999977
50000152,FR,202025,184100.11000000013
50000152,FR,202026,196894.8200000003
50000152,FR,202027,215554.3800000004
50000152,FR,202028,199907.48000000123
50000152,FR,202029,167457.5199999994
50000152,FR,202030,163260.78999999992
50000152,FR,202031,146215.95999999956
50000152,FR,202032,132710.44999999972
50000152,FR,202033,114435.74999999978
50000152,FR,202034,97713.84999999986
50000152,FR,202035,107919.99999999997
50000152,FR,202036,126915.40999999963
50000152,FR,202037,136627.49999999977
50000152,FR,202038,160236.33000000034
50000152,FR,202039,105635.59999999942
50000152,FR,202043,60551.46000000005
50000152,FR,202044,378382.0400000011
50000152,FR,202045,345408.8000000003
50000152,FR,202046,372991.26000000123
50000152,FR,202047,462782.5799999995
50000152,FR,202048,284671.860000001
50000152,FR,202049,185510.9600000003
50000152,FR,202050,154640.2599999997
50000152,FR,202051,215452.62999999963
50000152,FR,202052,247507.90999999997
50000152,FR,202101,209.15
50000152,FR,202102,70.72
50000152,FR,202113,9780.739999999998
50000152,FR,202114,4485.850000000002
50000152,FR,202115,1703.9600000000007
50000152,FR,202116,167283.6800000006
50000152,FR,202117,272246.37000000174
50000152,FR,202118,264639.9000000008
50000152,FR,202119,192367.86000000025
50000152,FR,202120,163116.84000000023
50000152,FR,202121,185641.7100000006
50000152,FR,202122,311246.57999999996
50000152,FR,202123,381903.5099999992
50000152,FR,202124,301950.1500000004
50000152,FR,202125,184914.720000001
50000152,FR,202126,180809.57000000062
50000152,FR,202127,217616.06000000102
50000152,FR,202128,195386.88000000032
50000152,FR,202129,177264.92000000036
50000152,FR,202130,163161.43999999875
50000152,FR,202131,166245.8599999987
50000152,FR,202132,149684.2199999987
50000152,FR,202133,139372.81999999832
50000152,FR,202134,135198.3299999989
50000152,FR,202135,159505.62999999887
50000152,FR,202136,173699.97999999905
50000152,FR,202137,163112.5499999994
50000152,FR,202138,149376.50999999905
50000152,FR,202139,211349.29999999952
50000152,FR,202140,229182.36000000022
50000152,FR,202141,205187.47000000006
50000152,FR,202142,157324.90999999942
50000152,FR,202143,347187.17000000214
50000152,FR,202144,349818.1200000016
50000152,FR,202145,415120.92000000126
50000152,FR,202146,402655.8000000012
50000152,FR,202147,478696.40999999887
50000152,FR,202148,270823.19000000204
50000152,FR,202149,178192.48999999976
50000152,FR,202150,235991.60999999952
50000152,FR,202151,233676.4399999998
50000152,FR,202152,221807.89999999985
50000152,FR,202201,180625.17999999996
50000152,FR,202202,205132.81999999942
50000152,FR,202203,204821.48999999918
50000152,FR,202204,195293.06999999934
50000152,FR,202205,196235.18000000005
50000152,FR,202206,154943.60999999993
50000152,FR,202207,144278.95000000004
50000152,FR,202208,137284.88999999987
50000152,FR,202209,146927.4599999998
50000152,FR,202210,162313.21999999968
50000152,FR,202211,174154.68999999927
50000152,FR,202212,202993.99999999948
50000152,FR,202213,189184.93999999878
50000152,FR,202214,177434.18999999913
50000152,FR,202215,171903.16999999926
50000152,FR,202216,157356.00999999928
50000152,FR,202217,214876.6099999995
50000152,FR,202218,216484.37999999968
50000152,FR,202219,218174.81999999942
50000152,FR,202220,168165.48999999915
50000152,FR,202221,280085.1899999996
50000152,FR,202222,280481.70999999944
50000152,FR,202223,300662.41999999934
50000152,FR,202224,290201.0799999992
50000152,FR,202225,243226.39999999997
50000152,FR,202226,258801.08999999962
50000152,FR,202227,259043.59000000014
50000152,FR,202228,244444.42000000025
50000152,FR,202229,263310.94000000047
50000152,FR,202230,215188.54000000042
50000152,FR,202231,246163.53999999983
50000152,FR,202232,198146.58999999973
50000152,FR,202233,187538.07999999938
50000152,FR,202234,208190.93999999945
50000152,FR,202235,259698.65999999948
50000152,FR,202236,263815.929999999
50000152,FR,202237,239226.90999999954
50000152,FR,202238,198061.1200000009
50000152,FR,202239,306817.58999999956
50000152,FR,202240,368451.85999999713
50000152,FR,202241,266637.5399999989
50000152,FR,202242,264299.2799999993
50000152,FR,202243,384834.60999999824
50000152,FR,202244,457695.749999996
50000152,FR,202245,638340.9699999939
50000152,FR,202246,712396.989999992
50000152,FR,202247,743857.8899999917
50000152,FR,202248,412244.9699999964
50000152,FR,202249,257747.70000000088
50000152,FR,202250,386717.53000000026
50000152,FR,202251,339816.5199999977
50000152,FR,202252,300591.8399999959
50000152,FR,202301,317672.21999999904
50000152,FR,202302,324731.4400000017
50000152,FR,202303,328604.270000002
50000152,FR,202304,307974.3100000021
50000152,FR,202305,303866.2800000021
50000152,FR,202306,252176.30000000083
50000152,FR,202307,238663.11000000185
50000152,FR,202308,202642.94000000044
50000152,FR,202309,233519.8199999998
50000152,FR,202310,313745.2500000022
50000152,FR,202311,305832.2400000023
50000152,FR,202312,295047.1700000036
50000152,FR,202313,366347.25000000186
50000152,FR,202314,354512.0500000019
50000152,FR,202315,339424.9200000019
50000152,FR,202316,363299.4700000037
50000152,FR,202317,259567.1700000018
50000152,FR,202318,305502.85000000364
50000152,FR,202319,302200.9500000026
50000152,FR,202320,272513.750000002
50000152,FR,202321,250617.66000000222
50000152,FR,202322,425193.64000000013
50000152,FR,202323,589436.5999999917
50000152,FR,202324,525777.3299999916
50000152,FR,202325,398547.17999999784
50000152,FR,202326,434987.1999999958
50000152,FR,202327,410121.6999999975
50000152,FR,202328,383116.16999999754
50000152,FR,202329,365159.4099999998
50000152,FR,202330,344336.37999999727
50000152,FR,202331,417603.4699999985
50000152,FR,202332,326625.9300000017
50000152,FR,202333,278339.52000000124
50000152,FR,202334,253448.320000001
50000152,FR,202335,276902.36000000086
50000152,FR,202336,384394.1500000012
50000152,FR,202337,323491.91000000166
50000152,FR,202338,267536.5300000005
50000152,FR,202339,376098.25000000163
50000152,FR,202340,436688.14999999874
50000152,FR,202341,318652.97000000183
50000152,FR,202342,316652.90000000066
50000152,FR,202343,621212.8199999804
50000152,FR,202344,735336.3999999876
50000152,FR,202345,826312.5199999937
50000152,FR,202346,1077304.919999985
50000152,FR,202347,1158560.4299999746
50000152,FR,202348,671229.8399999941
50000152,FR,202349,465778.3699999939
50000152,FR,202350,551506.129999999
50000152,FR,202351,520308.75000000326
50000152,FR,202352,382339.86999999953
50000152,FR,202353,357520.1799999979
50000152,FR,202401,334917.5600000001
50000152,FR,202402,429239.3099999982
50000152,FR,202403,370231.9500000006
50000152,FR,202404,448818.9800000025
50000152,FR,202405,461701.2700000012
50000152,FR,202406,275183.560000001
50000152,FR,202407,261424.7900000013
50000152,FR,202408,345539.5300000012
50000152,FR,202409,353447.88000000315
50000152,FR,202410,392076.2700000007
50000152,FR,202411,85851.75
50000152,IT,201749,485732.3000000298
50000152,IT,201750,489903.26000003563
50000152,IT,201751,565993.9300000065
50000152,IT,201752,440786.1299999809
50000152,IT,201753,374705.05999997753
50000152,IT,201801,342780.30000002624
50000152,IT,201802,426273.6600000331
50000152,IT,201803,331001.62000002636
50000152,IT,201804,292777.100000024
50000152,IT,201805,391916.9600000155
50000152,IT,201806,356608.4900000181
50000152,IT,201807,385978.410000026
50000152,IT,201808,520837.3000000323
50000152,IT,201809,512269.5300000364
50000152,IT,201810,423719.6000000243
50000152,IT,201811,410365.650000017
50000152,IT,201812,413370.1900000012
50000152,IT,201813,487230.73000003595
50000152,IT,201814,483672.7200000343
50000152,IT,201815,427420.52000001946
50000152,IT,201816,419583.6500000107
50000152,IT,201817,411403.07000001834
50000152,IT,201818,369807.3500000039
50000152,IT,201819,361234.0200000196
50000152,IT,201820,400501.0900000349
50000152,IT,201821,420372.65000003274
50000152,IT,201822,549966.2100000256
50000152,IT,201823,891673.9100001084
50000152,IT,201824,982661.6900000117
50000152,IT,201825,669952.3500000362
50000152,IT,201826,477562.1500000321
50000152,IT,201827,446271.60000003205
50000152,IT,201828,458401.17000003345
50000152,IT,201829,463596.38000003656
50000152,IT,201830,443464.88000001735
50000152,IT,201831,449300.96000002825
50000152,IT,201832,444693.03000002843
50000152,IT,201833,433928.03000002936
50000152,IT,201834,440184.1000000216
50000152,IT,201835,488774.4100000352
50000152,IT,201836,451532.36000002373
50000152,IT,201837,419579.4400000258
50000152,IT,201838,412197.6500000234
50000152,IT,201839,459291.6400000286
50000152,IT,201840,348873.54000001866
50000152,IT,201841,402700.5000000276
50000152,IT,201842,578078.0500000106
50000152,IT,201843,498342.6199999873
50000152,IT,201844,538674.9399999749
50000152,IT,201845,747009.9699999767
50000152,IT,201846,1146058.0499999628
50000152,IT,201847,713031.2299999726
50000152,IT,201848,585139.1399999991
50000152,IT,201849,535214.9299999895
50000152,IT,201850,529167.1600000309
50000152,IT,201851,436284.00000001036
50000152,IT,201852,388751.4200000047
50000152,IT,201901,413829.7700000015
50000152,IT,201902,431821.7899999947
50000152,IT,201903,378542.22000000277
50000152,IT,201904,387131.58000000136
50000152,IT,201905,422619.179999997
50000152,IT,201906,392194.5900000017
50000152,IT,201907,424907.9099999986
50000152,IT,201908,442869.2099999916
50000152,IT,201909,462739.11999998754
50000152,IT,201910,498922.9699999857
50000152,IT,201911,521967.9799999843
50000152,IT,201912,567366.3399999794
50000152,IT,201913,483906.45999999024
50000152,IT,201914,449321.4299999992
50000152,IT,201915,438376.79999999213
50000152,IT,201916,447908.58999998786
50000152,IT,201917,513405.199999987
50000152,IT,201918,409022.0699999913
50000152,IT,201919,436277.0700000009
50000152,IT,201920,430606.73000000126
50000152,IT,201921,368594.1000000036
50000152,IT,201922,482209.46999999415
50000152,IT,201923,760345.2500000189
50000152,IT,201924,691135.599999993
50000152,IT,201925,546012.4099999801
50000152,IT,201926,540789.7499999866
50000152,IT,201927,479263.48999999027
50000152,IT,201928,501956.5499999869
50000152,IT,201929,460713.7599999971
50000152,IT,201930,398651.1599999923
50000152,IT,201931,451349.54999999295
50000152,IT,201932,480898.9599999955
50000152,IT,201933,477585.0099999923
50000152,IT,201934,482423.10999999515
50000152,IT,201935,498780.9400000003
50000152,IT,201936,465113.06999999844
50000152,IT,201937,444995.72999999585
50000152,IT,201938,442627.65999999753
50000152,IT,201939,520407.11000000255
50000152,IT,201940,404497.2399999992
50000152,IT,201941,422670.7800000017
50000152,IT,201942,398888.2899999968
50000152,IT,201943,889975.4799999599
50000152,IT,201944,660311.2699999774
50000152,IT,201945,690535.7399999718
50000152,IT,201946,1117957.6700001678
50000152,IT,201947,905175.0900000324
50000152,IT,201948,612454.2400000411
50000152,IT,201949,521232.72000000684
50000152,IT,201950,477276.71999999805
50000152,IT,201951,464368.78999996925
50000152,IT,201952,417835.46999998053
50000152,IT,202001,401963.62999998004
50000152,IT,202002,516413.54999997164
50000152,IT,202003,392826.05999998096
50000152,IT,202004,220955.35999999172
50000152,IT,202005,146618.48000000053
50000152,IT,202006,26946.760000000013
50000152,IT,202016,93203.75999999906
50000152,IT,202017,124630.77999999771
50000152,IT,202018,169635.7999999944
50000152,IT,202019,201452.469999996
50000152,IT,202020,209949.83999999426
50000152,IT,202021,225979.03999999916
50000152,IT,202022,303898.7400000001
50000152,IT,202023,357615.71999999275
50000152,IT,202024,391456.70999999554
50000152,IT,202025,426019.5199999955
50000152,IT,202026,495244.76999999577
50000152,IT,202027,521865.04999999393
50000152,IT,202028,466837.93999999133
50000152,IT,202029,454603.6499999996
50000152,IT,202030,419103.4900000087
50000152,IT,202031,433447.7600000041
50000152,IT,202032,412238.6299999979
50000152,IT,202033,384046.5499999977
50000152,IT,202034,376736.53999998816
50000152,IT,202035,356672.2399999825
50000152,IT,202036,357081.57999999146
50000152,IT,202037,314925.5699999932
50000152,IT,202038,285594.58999999496
50000152,IT,202039,218806.57999999746
50000152,IT,202040,168084.91999999818
50000152,IT,202041,90142.41000000003
50000152,IT,202042,99195.9400000001
50000152,IT,202043,187364.9300000011
50000152,IT,202044,225921.910000004
50000152,IT,202045,403950.1499999945
50000152,IT,202046,799160.8699999887
50000152,IT,202047,607980.3399999861
50000152,IT,202048,166474.17000000156
50000152,IT,202049,273841.15000000596
50000152,IT,202050,321539.08000000444
50000152,IT,202051,196586.06000000212
50000152,IT,202052,307442.8500000045
50000152,IT,202101,334081.53000000195
50000152,IT,202102,349153.49000000453
50000152,IT,202103,336381.7199999981
50000152,IT,202104,243242.0300000048
50000152,IT,202105,191395.2400000042
50000152,IT,202106,153243.39000000377
50000152,IT,202107,47825.04000000039
50000152,IT,202108,28539.589999999975
50000152,IT,202109,49652.85000000022
50000152,IT,202110,55735.99000000031
50000152,IT,202111,193328.57000000292
50000152,IT,202112,266287.2700000057
50000152,IT,202113,295576.25000000995
50000152,IT,202114,362391.16000000143
50000152,IT,202115,322116.2500000149
50000152,IT,202116,369988.08000000287
50000152,IT,202117,453055.6600000106
50000152,IT,202118,543281.3999999848
50000152,IT,202119,460372.2499999761
50000152,IT,202120,452963.22999997775
50000152,IT,202121,491192.5599999675
50000152,IT,202122,579066.7899999712
50000152,IT,202123,813776.7799999516
50000152,IT,202124,748373.0599999763
50000152,IT,202125,684195.5799999938
50000152,IT,202126,686618.7499999714
50000152,IT,202127,686807.7299999552
50000152,IT,202128,636621.6299999655
50000152,IT,202129,627018.6199999575
50000152,IT,202130,581841.1999999998
50000152,IT,202131,545947.4500000051
50000152,IT,202132,626771.1300000146
50000152,IT,202133,549791.8200000209
50000152,IT,202134,532447.4000000071
50000152,IT,202135,514774.1400000103
50000152,IT,202136,466484.0600000086
50000152,IT,202137,493673.7500000093
50000152,IT,202138,500081.58000000863
50000152,IT,202139,562419.0900000067
50000152,IT,202140,588364.1900000089
50000152,IT,202141,530309.5100000147
50000152,IT,202142,520914.65000001446
50000152,IT,202143,748524.5099999995
50000152,IT,202144,695128.420000005
50000152,IT,202145,884920.0099999901
50000152,IT,202146,1072764.099999927
50000152,IT,202147,1242778.6299998877
50000152,IT,202148,526414.6700000134
50000152,IT,202149,675146.3499999839
50000152,IT,202150,440046.7199999913
50000152,IT,202151,406720.61999999743
50000152,IT,202152,370279.4099999974
50000152,IT,202201,343904.0499999956
50000152,IT,202202,394169.5099999959
50000152,IT,202203,432115.96999999473
50000152,IT,202204,404147.3399999982
50000152,IT,202205,465578.7199999957
50000152,IT,202206,361589.95999998803
50000152,IT,202207,355382.75999999064
50000152,IT,202208,369881.3999999883
50000152,IT,202209,400526.5399999915
50000152,IT,202210,488981.07000000525
50000152,IT,202211,605846.2800000013
50000152,IT,202212,576683.2399999972
50000152,IT,202213,558100.4099999969
50000152,IT,202214,555216.6999999982
50000152,IT,202215,517429.94999999687
50000152,IT,202216,482362.8999999956
50000152,IT,202217,548380.6800000131
50000152,IT,202218,586209.2700000135
50000152,IT,202219,527794.3799999988
50000152,IT,202220,528447.3300000017
50000152,IT,202221,517846.16000000027
50000152,IT,202222,560783.7800000048
50000152,IT,202223,741767.6700000052
50000152,IT,202224,794396.2499999632
50000152,IT,202225,646269.6399999801
50000152,IT,202226,667132.0199999784
50000152,IT,202227,636686.2699999864
50000152,IT,202228,647105.7699999947
50000152,IT,202229,616887.1599999969
50000152,IT,202230,541082.4300000025
50000152,IT,202231,570755.9600000028
50000152,IT,202232,641883.9600000059
50000152,IT,202233,604844.1500000104
50000152,IT,202234,580013.0400000112
